State,Statename,FIPS,Year,DemPres,DemGov,Midterm,Unemployment,NewPres,NewCong,NewGov,NewHouse,DemHouseShare,RepHouseShare,DemSenateShare,RepSenateShare,Midwest,West,Northeast,South,GovCycle,HouseTerm,LegCycle,unemDeviation,PresUnem,GovUnem,PartisanMidterm,GovCoattails,PresCoattails
MO,Missouri,29,1993,1,1,0,6.1,1,1,1,1,0.613496933,0.386503067,0.606060606,0.393939394,1,0,0,0,3,2,3,0.131495228,-0.031495228,-0.031495228,0,1,1
MO,Missouri,29,1995,1,1,1,4.7,0,1,0,1,0.533742331,0.466257669,0.558823529,0.441176471,1,0,0,0,3,2,3,-1.268504772,-1.068504772,-1.068504772,1,0,0
MO,Missouri,29,1997,1,1,0,4.3,1,1,1,1,0.539877301,0.460122699,0.558823529,0.441176471,1,0,0,0,3,2,3,-1.668504772,-1.268504772,-1.268504772,0,0,0
MO,Missouri,29,1999,1,1,1,3.1,0,1,0,1,0.527950311,0.472049689,0.558823529,0.441176471,1,0,0,0,3,2,3,-2.868504772,-1.968504772,-1.968504772,1,0,0
MO,Missouri,29,2001,0,1,0,4.5,1,1,1,1,0.533742331,0.466257669,0.411764706,0.529411765,1,0,0,0,3,2,3,-1.468504772,-2.668504772,-2.668504772,0,0,-1
MO,Missouri,29,2003,0,1,1,5.6,0,1,0,1,0.447852761,0.552147239,0.411764706,0.588235294,1,0,0,0,3,2,3,-0.368504772,0.768504772,-0.768504772,-1,0,0
MO,Missouri,29,2005,0,0,0,5.4,1,1,1,1,0.404907975,0.595092025,0.323529412,0.676470588,1,0,0,0,3,2,3,-0.568504772,0.168504772,-0.168504772,0,-1,0
MO,Missouri,29,2007,0,0,1,5.1,0,1,0,1,0.435582822,0.564417178,0.382352941,0.617647059,1,0,0,0,3,2,3,-0.868504772,1.168504772,1.168504772,-1,0,0
MO,Missouri,29,2009,1,1,0,9.3,1,1,1,1,0.4539877301,0.5460122699,0.3235294118,0.6764705882,1,0,0,0,3,2,3,3.331495228,-0.131495228,-0.131495228,0,1,1
MO,Missouri,29,2011,1,1,1,10.7,0,1,0,1,0.3496932515,0.6503067485,0.2058823529,0.7647058824,1,0,0,0,3,2,3,4.731495228,3.631495228,3.631495228,1,0,0
MO,Missouri,29,2013,1,1,0,6.7,1,1,1,1,0.3190184049,0.6687116564,0.2941176471,0.7058823529,1,0,0,0,3,2,3,0.731495228,0.931495228,0.931495228,0,0,0
MO,Missouri,29,2015,1,1,1,5,0,1,0,1,0.2699386503,0.7239263804,0.2647058824,0.7352941176,1,0,0,0,3,2,3,-0.968504772,0.131495228,0.131495228,1,0,0
MO,Missouri,29,2017,0,0,0,3.8,1,1,1,1,0.282208589,0.717791411,0.2647058824,0.7352941176,1,0,0,0,3,2,3,-2.168504772,-1.368504772,-1.368504772,0,-1,-1
MT,Montana,30,1979,1,1,1,5.4,0,1,0,1,0.55,0.45,0.52,0.48,0,1,0,0,3,2,3,-0.568504772,-0.468504772,-0.468504772,1,0,0
MT,Montana,30,1981,0,1,0,6.8,1,1,1,1,0.43,0.57,0.42,0.58,0,1,0,0,3,2,3,0.831495228,0.331495228,0.331495228,0,0,-1
MT,Montana,30,1983,0,1,1,8.5,0,1,0,1,0.55,0.45,0.48,0.52,0,1,0,0,3,2,3,2.531495228,-2.231495228,2.231495228,-1,0,0
MT,Montana,30,1985,0,1,0,7.8,1,1,1,1,0.5,0.5,0.56,0.44,0,1,0,0,3,2,3,1.831495228,-1.831495228,1.831495228,0,0,0
MT,Montana,30,1987,0,1,1,7.3,0,1,0,1,0.49,0.51,0.5,0.5,0,1,0,0,3,2,3,1.331495228,-1.631495228,1.631495228,-1,0,0
MT,Montana,30,1989,0,0,0,6,1,1,1,1,0.52,0.48,0.46,0.54,0,1,0,0,3,2,3,0.031495228,-0.531495228,0.531495228,0,-1,0
MT,Montana,30,1991,0,0,1,6.3,0,1,0,1,0.61,0.39,0.58,0.42,0,1,0,0,3,2,3,0.331495228,-0.031495228,-0.031495228,-1,0,0
MT,Montana,30,1993,1,0,0,6,1,1,1,1,0.47,0.53,0.6,0.4,0,1,0,0,3,2,3,0.031495228,-0.431495228,-0.431495228,0,0,1
MT,Montana,30,1995,1,0,1,5.4,0,1,0,1,0.33,0.67,0.38,0.62,0,1,0,0,3,2,3,-0.568504772,-0.468504772,0.468504772,1,0,0
MT,Montana,30,1997,1,0,0,5.3,1,1,1,1,0.35,0.65,0.32,0.68,0,1,0,0,3,2,3,-0.668504772,-0.468504772,0.468504772,0,0,0
MT,Montana,30,1999,1,0,1,5.3,0,1,0,1,0.35,0.65,0.326530612,0.673469388,0,1,0,0,3,2,3,-0.668504772,-0.368504772,0.368504772,1,0,0
MT,Montana,30,2001,0,0,0,4.5,1,1,1,1,0.42,0.58,0.38,0.62,0,1,0,0,3,2,3,-1.468504772,-1.168504772,1.168504772,0,0,-1
MT,Montana,30,2003,0,0,1,4.3,0,1,0,1,0.47,0.53,0.42,0.58,0,1,0,0,3,2,3,-1.668504772,1.468504772,1.468504772,-1,0,0
MT,Montana,30,2005,0,1,0,3.6,1,1,1,1,0.5,0.5,0.54,0.46,0,1,0,0,3,2,3,-2.368504772,1.968504772,1.968504772,0,1,0
MT,Montana,30,2007,0,1,1,3.3,0,1,0,1,0.49,0.5,0.52,0.48,0,1,0,0,3,2,3,-2.668504772,2.768504772,-2.768504772,-1,0,0
MT,Montana,30,2009,1,1,0,6.3,1,1,1,1,0.5,0.5,0.46,0.54,0,1,0,0,3,2,3,0.331495228,1.468504772,-1.468504772,0,0,1
MT,Montana,30,2011,1,1,1,8.6,0,1,0,1,0.32,0.68,0.44,0.56,0,1,0,0,3,2,3,2.631495228,1.231495228,1.231495228,1,0,0
MT,Montana,30,2013,1,1,0,5.4,1,1,1,1,0.39,0.61,0.42,0.58,0,1,0,0,3,2,3,-0.568504772,0.031495228,0.031495228,0,0,0
MT,Montana,30,2015,1,1,1,4.2,0,1,0,1,0.41,0.59,0.42,0.58,0,1,0,0,3,2,3,-1.768504772,-1.268504772,-1.268504772,1,0,0
MT,Montana,30,2017,0,1,0,4,1,1,1,1,0.41,0.59,0.36,0.64,0,1,0,0,3,2,3,-1.968504772,-1.868504772,-1.868504772,0,0,-1
NV,Nevada,32,1979,1,0,1,4.9,0,1,1,1,0.65,0.35,0.75,0.25,0,1,0,0,1,2,1,-1.068504772,-1.168504772,-1.168504772,1,-1,0
NV,Nevada,32,1981,0,0,0,7.5,1,1,0,1,0.65,0.35,0.75,0.25,0,1,0,0,1,2,1,1.531495228,0.531495228,-0.531495228,0,0,-1
NV,Nevada,32,1983,0,1,1,9.7,0,1,1,1,0.547619048,0.452380952,0.80952381,0.19047619,0,1,0,0,1,2,1,3.731495228,-3.931495228,-3.931495228,-1,1,0
NV,Nevada,32,1985,0,1,0,7.5,1,1,0,1,0.404761905,0.595238095,0.619047619,0.380952381,0,1,0,0,1,2,1,1.531495228,-1.731495228,1.731495228,0,0,0
NV,Nevada,32,1987,0,1,1,6.1,0,1,1,1,0.69047619,0.30952381,0.428571429,0.571428571,0,1,0,0,1,2,1,0.131495228,-0.631495228,0.631495228,-1,0,0
NV,Nevada,32,1989,0,1,0,4.8,1,1,0,1,0.714285714,0.285714286,0.380952381,0.619047619,0,1,0,0,1,2,1,-1.168504772,0.668504772,-0.668504772,0,0,0
NV,Nevada,32,1991,0,1,1,6.3,0,1,1,1,0.523809524,0.476190476,0.523809524,0.476190476,0,1,0,0,1,2,1,0.331495228,0.868504772,-0.868504772,-1,0,0
NV,Nevada,32,1993,1,1,0,6.8,1,1,0,1,0.69047619,0.30952381,0.476190476,0.523809524,0,1,0,0,1,2,1,0.831495228,-0.931495228,0.931495228,0,0,1
NV,Nevada,32,1995,1,1,1,5.6,0,1,1,1,0.5,0.5,0.380952381,0.619047619,0,1,0,0,1,2,1,-0.368504772,0.131495228,0.131495228,1,0,0
NV,Nevada,32,1997,1,1,0,4.5,1,1,0,1,0.595238095,0.404761905,0.428571429,0.571428571,0,1,0,0,1,2,1,-1.468504772,-0.768504772,-0.768504772,0,0,0
NV,Nevada,32,1999,1,0,1,4.3,0,1,1,1,0.595238095,0.404761905,0.428571429,0.571428571,0,1,0,0,1,2,1,-1.668504772,-1.568504772,-1.568504772,1,-1,0
NV,Nevada,32,2001,0,0,0,5.3,1,1,0,1,0.642857143,0.357142857,0.428571429,0.571428571,0,1,0,0,1,2,1,-0.668504772,-1.468504772,1.468504772,0,0,-1
NV,Nevada,32,2003,0,0,1,5.2,0,1,1,1,0.547619048,0.452380952,0.380952381,0.619047619,0,1,0,0,1,2,1,-0.768504772,0.268504772,0.268504772,-1,0,0
NV,Nevada,32,2005,0,0,0,4.5,1,1,0,1,0.619047619,0.380952381,0.428571429,0.571428571,0,1,0,0,1,2,1,-1.468504772,1.568504772,1.568504772,0,0,0
NV,Nevada,32,2007,0,0,1,4.6,0,1,1,1,0.642857143,0.357142857,0.476190476,0.523809524,0,1,0,0,1,2,1,-1.368504772,1.768504772,1.768504772,-1,0,0
NV,Nevada,32,2009,1,0,0,12.5,1,1,0,1,0.6666666667,0.3333333333,0.5714285714,0.4285714286,0,1,0,0,1,2,1,6.531495228,-0.731495228,-0.731495228,0,0,1
NV,Nevada,32,2011,1,0,1,4.4,0,1,1,1,0.619047619,0.380952381,0.5238095238,0.4761904762,0,1,0,0,1,2,1,-1.568504772,8.931495228,-8.931495228,1,0,0
NV,Nevada,32,2013,1,0,0,9.6,1,1,0,1,0.6428571429,0.3571428571,0.5238095238,0.4761904762,0,1,0,0,1,2,1,3.631495228,5.131495228,-5.131495228,0,0,0
NV,Nevada,32,2015,1,0,1,6.8,0,1,1,1,0.4047619048,0.5952380952,0.4761904762,0.5238095238,0,1,0,0,1,2,1,0.831495228,1.931495228,-1.931495228,1,0,0
NV,Nevada,32,2017,0,0,0,5,1,1,0,1,0.6428571429,0.3571428571,0.5238095238,0.4285714286,0,1,0,0,1,2,1,-0.968504772,-0.268504772,0.268504772,0,0,-1
NH,New Hampshire,33,1979,1,1,1,3.2,0,1,1,1,0.435,0.56,0.5,0.5,0,0,1,0,3,2,3,-2.768504772,-2.168504772,2.168504772,1,1,0
NH,New Hampshire,33,1981,0,1,0,5.2,1,1,1,1,0.4,0.595,0.416666667,0.541666667,0,0,1,0,3,2,3,-0.768504772,-1.368504772,-1.368504772,0,0,-1
NH,New Hampshire,33,1983,0,0,1,5.6,0,1,1,1,0.395,0.5925,0.375,0.625,0,0,1,0,3,2,3,-0.368504772,-1.031495228,1.031495228,-1,-1,0
NH,New Hampshire,33,1985,0,0,0,3.8,1,1,1,1,0.255639098,0.744360902,0.25,0.75,0,0,1,0,3,2,3,-2.168504772,1.668504772,1.668504772,0,0,0
NH,New Hampshire,33,1987,0,0,1,2.3,0,1,1,1,0.33,0.67,0.333333333,0.666666667,0,0,1,0,3,2,3,-3.668504772,3.468504772,3.468504772,-1,0,0
NH,New Hampshire,33,1989,0,0,0,3.5,1,1,1,1,0.2975,0.7025,0.333333333,0.666666667,0,0,1,0,3,2,3,-2.468504772,3.468504772,3.468504772,0,0,0
NH,New Hampshire,33,1991,0,0,1,7.3,0,1,1,1,0.323308271,0.676691729,0.458333333,0.541666667,0,0,1,0,3,2,3,1.331495228,0.368504772,0.368504772,-1,0,0
NH,New Hampshire,33,1993,1,0,0,6.3,1,1,1,1,0.345177665,0.654822335,0.458333333,0.541666667,0,0,1,0,3,2,3,0.331495228,-1.631495228,-1.631495228,0,0,1
NH,New Hampshire,33,1995,1,0,1,4,0,1,1,1,0.281407035,0.718592965,0.25,0.75,0,0,1,0,3,2,3,-1.968504772,-1.268504772,1.268504772,1,0,0
NH,New Hampshire,33,1997,1,1,0,3.1,1,1,1,1,0.359296482,0.640703518,0.375,0.625,0,0,1,0,3,2,3,-2.868504772,-2.268504772,2.268504772,0,1,0
NH,New Hampshire,33,1999,1,1,1,2.8,0,1,1,1,0.372151899,0.627848101,0.375,0.625,0,0,1,0,3,2,3,-3.168504772,-3.068504772,-3.068504772,1,0,0
NH,New Hampshire,33,2001,0,1,0,3.4,1,1,1,1,0.355,0.6375,0.458333333,0.541666667,0,0,1,0,3,2,3,-2.568504772,-3.268504772,-3.268504772,0,0,-1
NH,New Hampshire,33,2003,0,0,1,4.5,0,1,1,1,0.2975,0.7025,0.25,0.75,0,0,1,0,3,2,3,-1.468504772,1.468504772,-1.468504772,-1,-1,0
NH,New Hampshire,33,2005,0,1,0,3.6,1,1,1,1,0.3675,0.6325,0.333333333,0.666666667,0,0,1,0,3,2,3,-2.368504772,2.068504772,2.068504772,0,1,0
NH,New Hampshire,33,2007,0,1,1,3.5,0,1,1,1,0.5975,0.4025,0.583333333,0.416666667,0,0,1,0,3,2,3,-2.468504772,2.468504772,-2.468504772,-1,0,0
NH,New Hampshire,33,2009,1,1,0,6.3,1,1,1,1,0.5625,0.4375,0.5833333333,0.4166666667,0,0,1,0,3,2,3,0.331495228,2.068504772,-2.068504772,0,0,1
NH,New Hampshire,33,2011,1,1,1,13.5,0,1,1,1,0.255,0.74,0.2083333333,0.7916666667,0,0,1,0,3,2,3,7.531495228,0.131495228,0.131495228,1,0,0
NH,New Hampshire,33,2013,1,1,0,5.1,1,1,1,1,0.5425,0.445,0.4583333333,0.5416666667,0,0,1,0,3,2,3,-0.868504772,-0.468504772,-0.468504772,0,0,0
NH,New Hampshire,33,2015,1,1,1,3.4,0,1,1,1,0.4,0.5975,0.5833333333,0.4166666667,0,0,1,0,3,2,3,-2.568504772,-1.668504772,-1.668504772,1,0,0
NH,New Hampshire,33,2017,0,0,0,2.7,1,1,1,1,0.43,0.555,0.375,0.5833333333,0,0,1,0,3,2,3,-3.268504772,-3.068504772,-3.068504772,0,-1,-1
NJ,New Jersey,34,1978,1,1,0,7.3,0,0,1,1,0.675,0.325,0.675,0.325,0,0,1,0,4,2,4,1.331495228,3.331495228,3.331495228,0,0,0
NJ,New Jersey,34,1980,1,1,0,7.3,0,0,0,1,0.55,0.45,0.675,0.325,0,0,1,0,4,2,4,1.331495228,0.931495228,0.931495228,0,0,0
NJ,New Jersey,34,1982,0,0,0,8.7,0,0,1,1,0.5375,0.4625,0.55,0.45,0,0,1,0,4,2,4,2.731495228,-1.531495228,1.531495228,0,-1,0
NJ,New Jersey,34,1984,0,0,0,6.2,0,0,0,1,0.556962025,0.443037975,0.575,0.425,0,0,1,0,4,2,4,0.231495228,-2.031495228,-2.031495228,0,0,0
NJ,New Jersey,34,1986,0,0,0,5,0,0,1,1,0.375,0.625,0.575,0.425,0,0,1,0,4,2,4,-0.968504772,0.368504772,0.368504772,0,0,0
NJ,New Jersey,34,1988,0,0,0,3.8,0,0,0,1,0.475,0.525,0.6,0.4,0,0,1,0,4,2,4,-2.168504772,1.868504772,1.868504772,0,0,0
NJ,New Jersey,34,1990,0,1,0,5.1,0,0,1,1,0.55,0.45,0.564102564,0.435897436,0,0,1,0,4,2,4,-0.868504772,1.868504772,1.868504772,0,1,0
NJ,New Jersey,34,1992,0,1,0,8.5,0,0,0,1,0.275,0.725,0.325,0.675,0,0,1,0,4,2,4,2.531495228,-0.831495228,0.831495228,0,0,0
NJ,New Jersey,34,1994,1,0,0,6.8,0,0,1,1,0.35,0.65,0.4,0.6,0,0,1,0,4,2,4,0.831495228,1.631495228,1.631495228,0,-1,0
NJ,New Jersey,34,1996,1,0,0,6.2,0,0,0,1,0.375,0.625,0.4,0.6,0,0,1,0,4,2,4,0.231495228,0.531495228,-0.531495228,0,0,0
NJ,New Jersey,34,1998,1,0,0,4.6,0,0,1,1,0.4,0.6,0.4,0.6,0,0,1,0,4,2,4,-1.368504772,-0.668504772,0.668504772,0,0,0
NJ,New Jersey,34,2000,1,0,0,3.7,0,0,0,1,0.4,0.6,0.4,0.6,0,0,1,0,4,2,4,-2.268504772,-1.468504772,1.468504772,0,0,0
NJ,New Jersey,34,2002,0,1,0,5.8,0,0,1,1,0.5375,0.4375,0.5,0.5,0,0,1,0,4,2,4,-0.168504772,1.668504772,1.668504772,0,1,0
NJ,New Jersey,34,2004,0,1,0,4.9,0,0,0,1,0.5875,0.4125,0.55,0.45,0,0,1,0,4,2,4,-1.068504772,0.068504772,-0.068504772,0,0,0
NJ,New Jersey,34,2006,0,1,0,4.6,0,0,1,1,0.6125,0.3875,0.55,0.45,0,0,1,0,4,2,4,-1.368504772,1.468504772,-1.468504772,0,0,0
NJ,New Jersey,34,2008,0,1,0,5.5,0,0,0,1,0.6,0.4,0.575,0.425,0,0,1,0,4,2,4,-0.468504772,1.668504772,-1.668504772,0,0,0
NJ,New Jersey,34,2010,1,0,0,9.5,0,0,1,1,0.5875,0.4125,0.575,0.425,0,0,1,0,4,2,4,3.531495228,3.131495228,3.131495228,0,-1,0
NJ,New Jersey,34,2012,1,0,0,9.5,0,0,0,1,0.5875,0.4,0.6,0.4,0,0,1,0,4,2,4,3.531495228,-0.568504772,0.568504772,0,0,0
NJ,New Jersey,34,2014,1,0,0,6.8,0,0,1,1,0.6,0.4,0.6,0.4,0,0,1,0,4,2,4,0.831495228,2.231495228,-2.231495228,0,0,0
NJ,New Jersey,34,2016,1,0,0,5,0,0,0,1,0.65,0.35,0.6,0.4,0,0,1,0,4,2,4,-0.968504772,-0.168504772,0.168504772,0,0,0
NM,New Mexico,35,1979,1,1,1,6.6,0,1,1,1,0.585714286,0.414285714,0.785714286,0.214285714,0,1,0,0,1,2,1,0.631495228,0.331495228,0.331495228,1,0,0
NM,New Mexico,35,1981,0,1,0,7.4,1,1,0,1,0.585714286,0.414285714,0.523809524,0.476190476,0,1,0,0,1,2,1,1.431495228,1.631495228,1.631495228,0,0,-1
NM,New Mexico,35,1983,0,1,1,9.5,0,1,1,1,0.657142857,0.342857143,0.547619048,0.452380952,0,1,0,0,1,2,1,3.531495228,-3.031495228,3.031495228,-1,0,0
NM,New Mexico,35,1985,0,1,0,8.7,1,1,0,1,0.6,0.4,0.5,0.5,0,1,0,0,1,2,1,2.731495228,-2.031495228,2.031495228,0,0,0
NM,New Mexico,35,1987,0,0,1,9,0,1,1,1,0.671428571,0.328571429,0.5,0.5,0,1,0,0,1,2,1,3.031495228,-3.231495228,3.231495228,-1,-1,0
NM,New Mexico,35,1989,0,0,0,6.7,1,1,0,1,0.642857143,0.357142857,0.619047619,0.380952381,0,1,0,0,1,2,1,0.731495228,-1.631495228,-1.631495228,0,0,0
NM,New Mexico,35,1991,0,1,1,7.2,0,1,1,1,0.7,0.3,0.619047619,0.380952381,0,1,0,0,1,2,1,1.231495228,-0.831495228,-0.831495228,-1,1,0
NM,New Mexico,35,1993,1,1,0,7.3,1,1,0,1,0.742857143,0.257142857,0.642857143,0.357142857,0,1,0,0,1,2,1,1.331495228,-1.531495228,1.531495228,0,0,1
NM,New Mexico,35,1995,1,0,1,6.8,0,1,1,1,0.657142857,0.342857143,0.642857143,0.357142857,0,1,0,0,1,2,1,0.831495228,0.631495228,0.631495228,1,-1,0
NM,New Mexico,35,1997,1,0,0,6.6,1,1,0,1,0.6,0.4,0.595238095,0.404761905,0,1,0,0,1,2,1,0.631495228,1.531495228,-1.531495228,0,0,0
NM,New Mexico,35,1999,1,0,1,5.6,0,1,1,1,0.6,0.4,0.595238095,0.404761905,0,1,0,0,1,2,1,-0.368504772,0.231495228,-0.231495228,1,0,0
NM,New Mexico,35,2001,0,0,0,4.9,1,1,0,1,0.6,0.4,0.571428571,0.428571429,0,1,0,0,1,2,1,-1.068504772,-0.968504772,0.968504772,0,0,-1
NM,New Mexico,35,2003,0,1,1,5.9,0,1,1,1,0.614285714,0.385714286,0.571428571,0.428571429,0,1,0,0,1,2,1,-0.068504772,0.468504772,0.468504772,-1,1,0
NM,New Mexico,35,2005,0,1,0,5.2,1,1,0,1,0.6,0.4,0.547619048,0.452380952,0,1,0,0,1,2,1,-0.768504772,0.168504772,-0.168504772,0,0,0
NM,New Mexico,35,2007,0,1,1,3.4,0,1,1,1,0.6,0.4,0.571428571,0.428571429,0,1,0,0,1,2,1,-2.568504772,1.868504772,-1.868504772,-1,0,0
NM,New Mexico,35,2009,1,1,0,7,1,1,0,1,0.6428571429,0.3571428571,0.6428571429,0.3571428571,0,1,0,0,1,2,1,1.031495228,1.468504772,-1.468504772,0,0,1
NM,New Mexico,35,2011,1,0,1,9.3,0,1,1,1,0.5285714286,0.4714285714,0.6428571429,0.3571428571,0,1,0,0,1,2,1,3.331495228,2.431495228,2.431495228,1,-1,0
NM,New Mexico,35,2013,1,0,0,6.9,1,1,0,1,0.5428571429,0.4571428571,0.5952380952,0.4047619048,0,1,0,0,1,2,1,0.931495228,0.931495228,-0.931495228,0,0,0
NM,New Mexico,35,2015,1,0,1,6.5,0,1,1,1,0.4714285714,0.5285714286,0.5952380952,0.4047619048,0,1,0,0,1,2,1,0.531495228,0.731495228,-0.731495228,1,0,0
NM,New Mexico,35,2017,0,0,0,6.2,1,1,0,1,0.5428571429,0.4571428571,0.619047619,0.380952381,0,1,0,0,1,2,1,0.231495228,0.731495228,-0.731495228,0,0,-1
NY,New York,36,1979,1,1,1,7.2,0,1,1,1,0.573333333,0.426666667,0.416666667,0.583333333,0,0,1,0,1,2,1,1.231495228,1.831495228,1.831495228,1,0,0
NY,New York,36,1981,0,1,0,7.6,1,1,0,1,0.573333333,0.42,0.416666667,0.583333333,0,0,1,0,1,2,1,1.631495228,1.531495228,1.531495228,0,0,-1
NY,New York,36,1983,0,1,1,8.7,0,1,1,1,0.646666667,0.346666667,0.426229508,0.573770492,0,0,1,0,1,2,1,2.731495228,-2.531495228,2.531495228,-1,0,0
NY,New York,36,1985,0,1,0,6.6,1,1,0,1,0.626666667,0.373333333,0.426229508,0.573770492,0,0,1,0,1,2,1,0.631495228,-1.131495228,1.131495228,0,0,0
NY,New York,36,1987,0,1,1,4.9,0,1,1,1,0.613333333,0.386666667,0.409836066,0.590163934,0,0,1,0,1,2,1,-1.068504772,-0.231495228,0.231495228,-1,0,0
NY,New York,36,1989,0,1,0,5,1,1,0,1,0.613333333,0.386666667,0.442622951,0.557377049,0,0,1,0,1,2,1,-0.968504772,1.668504772,-1.668504772,0,0,0
NY,New York,36,1991,0,1,1,7.3,0,1,1,1,0.633333333,0.366666667,0.426229508,0.573770492,0,0,1,0,1,2,1,1.331495228,0.668504772,-0.668504772,-1,0,0
NY,New York,36,1993,1,1,0,7.9,1,1,0,1,0.673333333,0.326666667,0.442622951,0.557377049,0,0,1,0,1,2,1,1.931495228,-2.631495228,2.631495228,0,0,1
NY,New York,36,1995,1,0,1,6.4,0,1,1,1,0.626666667,0.373333333,0.409836066,0.590163934,0,0,1,0,1,2,1,0.431495228,0.931495228,0.931495228,1,-1,0
NY,New York,36,1997,1,0,0,6.5,1,1,0,1,0.64,0.36,0.426229508,0.573770492,0,0,1,0,1,2,1,0.531495228,0.331495228,-0.331495228,0,0,0
NY,New York,36,1999,1,0,1,5.2,0,1,1,1,0.646258503,0.353741497,0.426229508,0.573770492,0,0,1,0,1,2,1,-0.768504772,-0.268504772,0.268504772,1,0,0
NY,New York,36,2001,0,0,0,4.9,1,1,0,1,0.66,0.34,0.403225806,0.580645161,0,0,1,0,1,2,1,-1.068504772,-1.468504772,1.468504772,0,0,-1
NY,New York,36,2003,0,0,1,6.4,0,1,1,1,0.686666667,0.313333333,0.403225806,0.596774194,0,0,1,0,1,2,1,0.431495228,-0.231495228,-0.231495228,-1,0,0
NY,New York,36,2005,0,0,0,5,1,1,0,1,0.7,0.3,0.435483871,0.564516129,0,0,1,0,1,2,1,-0.968504772,0.168504772,0.168504772,0,0,0
NY,New York,36,2007,0,1,1,4.5,0,1,1,1,0.7,0.3,0.467741935,0.532258065,0,0,1,0,1,2,1,-1.468504772,1.368504772,1.368504772,-1,1,0
NY,New York,36,2009,1,1,0,8.4,1,1,0,1,0.7266666667,0.2733333333,0.5161290323,0.4838709677,0,0,1,0,1,2,1,2.431495228,0.668504772,-0.668504772,0,0,1
NY,New York,36,2011,1,1,1,7.4,0,1,1,1,0.6533333333,0.34,0.4838709677,0.5161290323,0,0,1,0,1,2,1,1.431495228,2.631495228,2.631495228,1,0,0
NY,New York,36,2013,1,1,0,7.7,1,1,0,1,0.7066666667,0.28,0.5238095238,0.4761904762,0,0,1,0,1,2,1,1.731495228,2.531495228,2.531495228,0,0,0
NY,New York,36,2015,1,1,1,5.3,0,1,1,1,0.7066666667,0.2933333333,0.4920634921,0.5079365079,0,0,1,0,1,2,1,-0.668504772,0.331495228,0.331495228,1,0,0
NY,New York,36,2017,0,1,0,4.7,1,1,0,1,0.7066666667,0.2866666667,0.5079365079,0.4920634921,0,0,1,0,1,2,1,-1.268504772,-1.168504772,-1.168504772,0,0,-1
NC,North Carolina,37,1979,1,1,1,4.8,0,1,0,1,0.875,0.125,0.9,0.1,0,0,0,1,3,2,3,-1.168504772,-1.368504772,-1.368504772,1,0,0
NC,North Carolina,37,1981,0,1,0,6.6,1,1,1,1,0.791666667,0.2,0.8,0.2,0,0,0,1,3,2,3,0.631495228,0.431495228,0.431495228,0,0,-1
NC,North Carolina,37,1983,0,1,1,8.9,0,1,0,1,0.85,0.15,0.88,0.12,0,0,0,1,3,2,3,2.931495228,-3.531495228,3.531495228,-1,0,0
NC,North Carolina,37,1985,0,0,0,5.8,1,1,1,1,0.683333333,0.316666667,0.76,0.24,0,0,0,1,3,2,3,-0.168504772,-0.831495228,0.831495228,0,-1,0
NC,North Carolina,37,1987,0,0,1,4.6,0,1,0,1,0.7,0.3,0.8,0.2,0,0,0,1,3,2,3,-1.368504772,0.668504772,0.668504772,-1,0,0
NC,North Carolina,37,1989,0,0,0,3.6,1,1,1,1,0.616666667,0.383333333,0.74,0.26,0,0,0,1,3,2,3,-2.368504772,2.268504772,2.268504772,0,0,0
NC,North Carolina,37,1991,0,0,1,5.9,0,1,0,1,0.675,0.325,0.72,0.28,0,0,0,1,3,2,3,-0.068504772,1.768504772,1.768504772,-1,0,0
NC,North Carolina,37,1993,1,1,0,5.2,1,1,1,1,0.65,0.35,0.78,0.22,0,0,0,1,3,2,3,-0.768504772,-0.231495228,-0.231495228,0,1,1
NC,North Carolina,37,1995,1,1,1,4.4,0,1,0,1,0.433333333,0.566666667,0.52,0.48,0,0,0,1,3,2,3,-1.568504772,-1.568504772,-1.568504772,1,0,0
NC,North Carolina,37,1997,1,1,0,3.9,1,1,1,1,0.491666667,0.508333333,0.6,0.4,0,0,0,1,3,2,3,-2.068504772,-1.568504772,-1.568504772,0,0,0
NC,North Carolina,37,1999,1,1,1,3.3,0,1,0,1,0.491666667,0.508333333,0.6,0.4,0,0,0,1,3,2,3,-2.668504772,-2.468504772,-2.468504772,1,0,0
NC,North Carolina,37,2001,0,1,0,5.6,1,1,1,1,0.516666667,0.483333333,0.7,0.3,0,0,0,1,3,2,3,-0.368504772,-2.268504772,-2.268504772,0,0,-1
NC,North Carolina,37,2003,0,1,1,6.5,0,1,0,1,0.491666667,0.508333333,0.56,0.44,0,0,0,1,3,2,3,0.531495228,-0.631495228,0.631495228,-1,0,0
NC,North Carolina,37,2005,0,1,0,5.3,1,1,1,1,0.525,0.475,0.58,0.42,0,0,0,1,3,2,3,-0.668504772,0.468504772,-0.468504772,0,0,0
NC,North Carolina,37,2007,0,1,1,4.7,0,1,0,1,0.566666667,0.433333333,0.62,0.38,0,0,0,1,3,2,3,-1.268504772,1.168504772,-1.168504772,-1,0,0
NC,North Carolina,37,2009,1,1,0,10.8,1,1,1,1,0.5666666667,0.4333333333,0.6,0.4,0,0,0,1,3,2,3,4.831495228,-0.231495228,0.231495228,0,0,1
NC,North Carolina,37,2011,1,1,1,8.2,0,1,0,1,0.425,0.5583333333,0.38,0.62,0,0,0,1,3,2,3,2.231495228,4.631495228,4.631495228,1,0,0
